RELQ_ID	RELQ_CATEGORY	RelQSubject	RelQBody	RELQ_USERID	RELQ_USERNAME	RELQ_DATE	RELC_ID	RelCText	RELC_RELEVANCE2RELQ	RELC_USERID	RELC_USERNAME	RELC_DATE
Q214_R18	advice and help	family visa application submission	dear ql friends ; i be plan to submitt application for family rp this month . i be civil engineer with 10 ; 500 salary and accomodation provide by the company . it be require to submitt the tenancy contract with the application ? because my accomodation be provide by the company and it be clearly mention in the employment contract . the accomodation be in company 's name.please help me in this issue .	U3233	melwins14	2014-06-16 14:38:34	Q214_R18_C5	recently i attend one meeting in which they tell me that company accommodation should be by my name not on company name .	PotentiallyUseful	U4579	immy	2014-06-17 11:58:44
Q214_R18	advice and help	family visa application submission	dear ql friends ; i be plan to submitt application for family rp this month . i be civil engineer with 10 ; 500 salary and accomodation provide by the company . it be require to submitt the tenancy contract with the application ? because my accomodation be provide by the company and it be clearly mention in the employment contract . the accomodation be in company 's name.please help me in this issue .	U3233	melwins14	2014-06-16 14:38:34	Q214_R18_C6	mr. immy..then what about your visa ? you get approval ?	Bad	U3233	melwins14	2014-06-17 13:45:53
Q214_R18	advice and help	family visa application submission	dear ql friends ; i be plan to submitt application for family rp this month . i be civil engineer with 10 ; 500 salary and accomodation provide by the company . it be require to submitt the tenancy contract with the application ? because my accomodation be provide by the company and it be clearly mention in the employment contract . the accomodation be in company 's name.please help me in this issue .	U3233	melwins14	2014-06-16 14:38:34	Q214_R18_C7	right now still reject ; while i have be attend 3 meeting in last 10 month . each meeting they ask same question then say check after 3 day . after 3 day status same ( reject ) ... ...	Bad	U4579	immy	2014-06-18 09:29:00
Q214_R18	advice and help	family visa application submission	dear ql friends ; i be plan to submitt application for family rp this month . i be civil engineer with 10 ; 500 salary and accomodation provide by the company . it be require to submitt the tenancy contract with the application ? because my accomodation be provide by the company and it be clearly mention in the employment contract . the accomodation be in company 's name.please help me in this issue .	U3233	melwins14	2014-06-16 14:38:34	Q214_R18_C8	mr. immy.. your salary and profession in id be match with the moi requirement ?	Bad	U3233	melwins14	2014-06-18 13:54:41
Q214_R18	advice and help	family visa application submission	dear ql friends ; i be plan to submitt application for family rp this month . i be civil engineer with 10 ; 500 salary and accomodation provide by the company . it be require to submitt the tenancy contract with the application ? because my accomodation be provide by the company and it be clearly mention in the employment contract . the accomodation be in company 's name.please help me in this issue .	U3233	melwins14	2014-06-16 14:38:34	Q214_R18_C9	contact mohammedshah043 @ gmail.com	PotentiallyUseful	U4580	mhsh043	2014-06-18 17:09:17
Q214_R18	advice and help	family visa application submission	dear ql friends ; i be plan to submitt application for family rp this month . i be civil engineer with 10 ; 500 salary and accomodation provide by the company . it be require to submitt the tenancy contract with the application ? because my accomodation be provide by the company and it be clearly mention in the employment contract . the accomodation be in company 's name.please help me in this issue .	U3233	melwins14	2014-06-16 14:38:34	Q214_R18_C10	my salary 9820 with company accommodation mention in paper and contract . by profession i have a an engineer visa also mention in labor contract and on id . there be a law in immigration if your salary be less than 10000 qr thousand then you should have company accommodation but if salary be above 10 thousand then either company accommodation of personal accommodation both be accept . in immigration there be no law no rule they work on their mode . i be try family visa since 2009 and it reject every time with out any reason . in meeting you ca n't say anything just answer 3 question and meet end .	PotentiallyUseful	U4579	immy	2014-06-18 17:41:42
Q215_R6	working in qatar	do qatar offer work visa to pakistani ?	do qatar offer work visa to pakistani this year ? his profession be a proj supervisor	U4581	e12402	2008-05-11 14:58:13	Q215_R6_C1	yeah i think it does ; lots of new empl . from pakistan joined our company	Good	U4582	gemini77	2008-05-11 15:34:32
Q215_R6	working in qatar	do qatar offer work visa to pakistani ?	do qatar offer work visa to pakistani this year ? his profession be a proj supervisor	U4581	e12402	2008-05-11 14:58:13	Q215_R6_C2	that depend if the person be a new comer in doha and that the company have visa allotment for this nationality . ( ( change the world ) )	Good	U1325	hrscorp	2008-05-11 15:38:34
Q215_R6	working in qatar	do qatar offer work visa to pakistani ?	do qatar offer work visa to pakistani this year ? his profession be a proj supervisor	U4581	e12402	2008-05-11 14:58:13	Q215_R6_C3	job open for pakistani by baloch on mon ; 05/05/2008 - 1:21am a ptv news on 04/05 /2008 qatar ministry of labor and social affair sing with pakistan government protocal . pakistan ; s syed khursheed ahmed shah pakistan labor and overseas pakistan ministry and sultan bin hassan al dousari ministry of labor and social affair sign a agreement that qatar open job for thirty thousand pakistani in this come year and soon syed kursheed ahmed shah will be visit doha-qatar to provide more job for it ; doctors and engeneers in qatar .	Good	U456	baloch	2008-05-11 16:55:37
Q215_R6	working in qatar	do qatar offer work visa to pakistani ?	do qatar offer work visa to pakistani this year ? his profession be a proj supervisor	U4581	e12402	2008-05-11 14:58:13	Q215_R6_C4	ys resently singned one mou for 30000 job for pakistani ; s in qatar	Good	U2	anonymous	2008-05-11 16:57:24
Q215_R6	working in qatar	do qatar offer work visa to pakistani ?	do qatar offer work visa to pakistani this year ? his profession be a proj supervisor	U4581	e12402	2008-05-11 14:58:13	Q215_R6_C5	`` thnx baloch . gr8 news . my doctor bro be one of those ! ! `` `` you can imprison a man ; but not an idea . you can exile a man ; but not an idea . you can kill a man ; but not an idea . '' '' benazir bhutto ''	Bad	U2039	yousri	2008-05-11 16:58:59
Q215_R6	working in qatar	do qatar offer work visa to pakistani ?	do qatar offer work visa to pakistani this year ? his profession be a proj supervisor	U4581	e12402	2008-05-11 14:58:13	Q215_R6_C6	[ img_assist|nid=53652|title=|desc=|link=none|align=center|width=|height=0 ]	Bad	U474	SPEED	2008-05-11 17:04:01
Q215_R6	working in qatar	do qatar offer work visa to pakistani ?	do qatar offer work visa to pakistani this year ? his profession be a proj supervisor	U4581	e12402	2008-05-11 14:58:13	Q215_R6_C7	it be a fact the pakistan have contibuted a lot to develop and build qatar 's infrastructure ... so qatar certainly give visa for pakistanis	Good	U1486	rbakali	2008-05-11 17:22:09
Q215_R6	working in qatar	do qatar offer work visa to pakistani ?	do qatar offer work visa to pakistani this year ? his profession be a proj supervisor	U4581	e12402	2008-05-11 14:58:13	Q215_R6_C8	`` truely agree to rbakali . my father give 35years to qp and now supervisor in woqod a a chemical engg . mashallah . `` `` you can imprison a man ; but not an idea . you can exile a man ; but not an idea . you can kill a man ; but not an idea . '' '' benazir bhutto ''	Bad	U2039	yousri	2008-05-11 17:27:47
Q215_R6	working in qatar	do qatar offer work visa to pakistani ?	do qatar offer work visa to pakistani this year ? his profession be a proj supervisor	U4581	e12402	2008-05-11 14:58:13	Q215_R6_C9	heloo folks ; there be a restriction of visa permit to pakistanis these day . any idea when it will finish ? one of my cousine be a chemical engineer and have 2 year of experience in pakistan . he want to come to qatar for job hunting ; be it good for him ?	Bad	U4583	honey1747	2008-06-14 16:24:42
Q215_R6	working in qatar	do qatar offer work visa to pakistani ?	do qatar offer work visa to pakistani this year ? his profession be a proj supervisor	U4581	e12402	2008-05-11 14:58:13	Q215_R6_C10	indians visa be also strictly restrict . there be a pleanty of philipino visa available ... however : ) sorry cant chahge our country	Bad	U1275	skdkak	2008-06-14 16:26:55
Q215_R8	visas and permits	why the work visa for pakistani have ban in qatar ?	i be a pakistani and work from 1 year in qatar on business visa my company have try to get work visa for me but not any success but why the qatari government or people do n't like to the pakistani . and also i have lot of experience in my field but in qatar i can’t get the job in any other company .	U4584	AbdulRazzaq18	2013-03-06 23:03:40	Q215_R8_C1	.	Bad	U4585	2022qatar	2013-03-07 06:54:31
Q215_R8	visas and permits	why the work visa for pakistani have ban in qatar ?	i be a pakistani and work from 1 year in qatar on business visa my company have try to get work visa for me but not any success but why the qatari government or people do n't like to the pakistani . and also i have lot of experience in my field but in qatar i can’t get the job in any other company .	U4584	AbdulRazzaq18	2013-03-06 23:03:40	Q215_R8_C2	it be not ban officialy but it approval not so esy it be in hand of big fishes.. if a big fish can take personal interest it be matter of 1sec	PotentiallyUseful	U594	Dilgeer	2013-03-07 08:42:46
Q215_R8	visas and permits	why the work visa for pakistani have ban in qatar ?	i be a pakistani and work from 1 year in qatar on business visa my company have try to get work visa for me but not any success but why the qatari government or people do n't like to the pakistani . and also i have lot of experience in my field but in qatar i can’t get the job in any other company .	U4584	AbdulRazzaq18	2013-03-06 23:03:40	Q215_R8_C3	yeah ! dilgeer be right . you good try to catch big fish .lol may be shark ; - )	PotentiallyUseful	U86	nfiqbal	2013-03-07 08:46:21
Q215_R8	visas and permits	why the work visa for pakistani have ban in qatar ?	i be a pakistani and work from 1 year in qatar on business visa my company have try to get work visa for me but not any success but why the qatari government or people do n't like to the pakistani . and also i have lot of experience in my field but in qatar i can’t get the job in any other company .	U4584	AbdulRazzaq18	2013-03-06 23:03:40	Q215_R8_C4	watch your mouth chibong ... .	Bad	U86	nfiqbal	2013-03-07 08:47:45
Q215_R8	visas and permits	why the work visa for pakistani have ban in qatar ?	i be a pakistani and work from 1 year in qatar on business visa my company have try to get work visa for me but not any success but why the qatari government or people do n't like to the pakistani . and also i have lot of experience in my field but in qatar i can’t get the job in any other company .	U4584	AbdulRazzaq18	2013-03-06 23:03:40	Q215_R8_C5	if anyone get it . inform me too ... people need to earn thats why they want the visa ; but i need to stay here with my wife a i be the only support of her . no1 else in the entire world.. thanks	Bad	U4586	Suheimi123	2013-03-09 18:59:31
Q215_R8	visas and permits	why the work visa for pakistani have ban in qatar ?	i be a pakistani and work from 1 year in qatar on business visa my company have try to get work visa for me but not any success but why the qatari government or people do n't like to the pakistani . and also i have lot of experience in my field but in qatar i can’t get the job in any other company .	U4584	AbdulRazzaq18	2013-03-06 23:03:40	Q215_R8_C6	@ ... ... chilbong ... you have get the best answr from my side via sms..and now if any paki be give u a pain in ur child hood thats be personal problem dont tell to every 1 .	Bad	U4584	AbdulRazzaq18	2013-03-13 11:49:05
Q215_R8	visas and permits	why the work visa for pakistani have ban in qatar ?	i be a pakistani and work from 1 year in qatar on business visa my company have try to get work visa for me but not any success but why the qatari government or people do n't like to the pakistani . and also i have lot of experience in my field but in qatar i can’t get the job in any other company .	U4584	AbdulRazzaq18	2013-03-06 23:03:40	Q215_R8_C7	@ ... ... chilbon ... you have get the best answr from my side via sms..and now if any paki be give u a pain in ur child hood thats be personal problem dont tell to every 1 .	Bad	U4584	AbdulRazzaq18	2013-03-13 11:59:38
Q215_R8	visas and permits	why the work visa for pakistani have ban in qatar ?	i be a pakistani and work from 1 year in qatar on business visa my company have try to get work visa for me but not any success but why the qatari government or people do n't like to the pakistani . and also i have lot of experience in my field but in qatar i can’t get the job in any other company .	U4584	AbdulRazzaq18	2013-03-06 23:03:40	Q215_R8_C8	i be in same situation even now i be inform that visa be only for one month and it will not be extend	Bad	U4587	mtalal16	2013-07-03 17:58:45
Q215_R8	visas and permits	why the work visa for pakistani have ban in qatar ?	i be a pakistani and work from 1 year in qatar on business visa my company have try to get work visa for me but not any success but why the qatari government or people do n't like to the pakistani . and also i have lot of experience in my field but in qatar i can’t get the job in any other company .	U4584	AbdulRazzaq18	2013-03-06 23:03:40	Q215_R8_C9	chibong ... pakistani 's rape with u so sad but you like this what pakistan 's can do	Bad	U4588	cozi	2014-02-08 11:21:42
Q215_R8	visas and permits	why the work visa for pakistani have ban in qatar ?	i be a pakistani and work from 1 year in qatar on business visa my company have try to get work visa for me but not any success but why the qatari government or people do n't like to the pakistani . and also i have lot of experience in my field but in qatar i can’t get the job in any other company .	U4584	AbdulRazzaq18	2013-03-06 23:03:40	Q215_R8_C10	hey stupid chibong ... u r truly stupid a we can see ... you know u can not talk like a polite person coz we know that mostlu of u people r 2much unpolite nd a u say 2that man talk bout si an mother ... don`t put mother and sister inside talk coz u would not like that someone do it with ur family so ... if u have some good sense or politeness ( if u receive some ) show ... nd we know coz u r so angry coz pakistani have more competence a u phillippines ... phillipines learn with pakistani nd after get like snake ... learn and betray ... common ; natural from people like u ! u know the best job to you ... . clean wcs yeap ... when qatari get tire from phillippines they will kick or people out too hahahah ... nd come on .. don`t say about terrorism u know why ; do not generalize coz if we keep this line we will say that philippine girl be all hot prostitute ... bad to liesten right ; surely u desliked so ... before to barf something ; try to use ur brain ( if u have some ) to keep ur ... ..	Bad	U4589	Chibungo	2014-05-08 01:22:24
Q215_R19	visas and permits	required pakistani visit visa	aslaam_u_alikam i need pakistani visit visa only for 1 month . plzz guide me how to get it ? thanks	U4590	Fatima2591	2010-06-06 21:14:12	Q215_R19_C1	simple ... go to the pakistani embassy ; and apply for the visa . inshallah you will get the visa in couple of day ... .	Good	U74	FlyingAce	2010-06-06 21:20:10
Q215_R19	visas and permits	required pakistani visit visa	aslaam_u_alikam i need pakistani visit visa only for 1 month . plzz guide me how to get it ? thanks	U4590	Fatima2591	2010-06-06 21:14:12	Q215_R19_C2	r u sure about it ? coz my father already try for qatar airway visa ; but we do n't get it.now he be try for hoyel visa but very low chance for approval .	Bad	U4590	Fatima2591	2010-06-06 21:51:55
Q215_R19	visas and permits	required pakistani visit visa	aslaam_u_alikam i need pakistani visit visa only for 1 month . plzz guide me how to get it ? thanks	U4590	Fatima2591	2010-06-06 21:14:12	Q215_R19_C3	is there a confusion ? do you need a visit visa for a pakistani to visit qatar ? or you need a visit visa to visit pakistan ?	Bad	U491	KHATTAK	2010-06-06 22:55:29
Q215_R19	visas and permits	required pakistani visit visa	aslaam_u_alikam i need pakistani visit visa only for 1 month . plzz guide me how to get it ? thanks	U4590	Fatima2591	2010-06-06 21:14:12	Q215_R19_C4	i need visit visa for pakistani to visit qatar	Bad	U4590	Fatima2591	2010-06-06 23:05:26
Q215_R19	visas and permits	required pakistani visit visa	aslaam_u_alikam i need pakistani visit visa only for 1 month . plzz guide me how to get it ? thanks	U4590	Fatima2591	2010-06-06 21:14:12	Q215_R19_C5	just try it with cleopatra travels ... they may be of help in get you a business visa for 90 day . shezan hotel be another option for a pakistani to visit qatar . moreover ; if you be work and fulfill the criterion ... you can also sponsor your father on a visit visa .	Good	U491	KHATTAK	2010-06-06 23:32:16
Q215_R19	visas and permits	required pakistani visit visa	aslaam_u_alikam i need pakistani visit visa only for 1 month . plzz guide me how to get it ? thanks	U4590	Fatima2591	2010-06-06 21:14:12	Q215_R19_C6	oh ok ... ... i think you need a visit visa to visit pakistan ... . then the only thing which can be do be get a reservation do in a hotel and the respective hotel will arrange the visa.. just give them the passport copy .	Bad	U74	FlyingAce	2010-06-06 23:34:08
Q215_R19	visas and permits	required pakistani visit visa	aslaam_u_alikam i need pakistani visit visa only for 1 month . plzz guide me how to get it ? thanks	U4590	Fatima2591	2010-06-06 21:14:12	Q215_R19_C7	visit al seef or al safeer if you need more details..just pm meeeeeeee . [ edited by mod : english in the main forum ]	Good	U2668	mr_qatar	2010-06-07 00:59:00
Q215_R19	visas and permits	required pakistani visit visa	aslaam_u_alikam i need pakistani visit visa only for 1 month . plzz guide me how to get it ? thanks	U4590	Fatima2591	2010-06-06 21:14:12	Q215_R19_C8	[ edited by mod : english in the main forum ]	Bad	U2	anonymous	2010-06-07 06:10:00
Q215_R19	visas and permits	required pakistani visit visa	aslaam_u_alikam i need pakistani visit visa only for 1 month . plzz guide me how to get it ? thanks	U4590	Fatima2591	2010-06-06 21:14:12	Q215_R19_C9	for pakistani visit visa ; it depend on the relationship also..bcoz close relative like father ; mother ; brother visa can b easily get..for this u have to mention a strong reason for visit while apply for visa . try to get qatarairways visa for 14 days..it will more easy and less expensive for you..after 14 day u can extent it for more 14 days..	PotentiallyUseful	U4591	roseflower	2010-06-07 08:49:02
Q215_R19	visas and permits	required pakistani visit visa	aslaam_u_alikam i need pakistani visit visa only for 1 month . plzz guide me how to get it ? thanks	U4590	Fatima2591	2010-06-06 21:14:12	Q215_R19_C10	it will be too expensive : ( .	Bad	U4590	Fatima2591	2010-06-07 13:33:36
Q215_R23	visas and permits	`` work visa restrictions for pakistanis	does anybody know if qatar authority be issue work visa to pakistani citizen or have impose some sort of restriction ? i be offer a job and submit all the required doc ; after wait for a month i be tell by hr that the request be refuse first time round and have be reapplied for . hr say it be currently `` '' under process '' '' anyone know if it likely to be approve and any possible reason for it take so long ? ''	U4592	MUH	2011-06-10 13:44:27	Q215_R23_C1	`` which company hire you ... if it be a `` '' q '' '' company or govt own then they will approve your visa within a week time and if a private company then it take time ; but lot of pakistanis be come on work visa ... ''	Good	U74	FlyingAce	2011-06-10 13:47:18
Q215_R23	visas and permits	`` work visa restrictions for pakistanis	does anybody know if qatar authority be issue work visa to pakistani citizen or have impose some sort of restriction ? i be offer a job and submit all the required doc ; after wait for a month i be tell by hr that the request be refuse first time round and have be reapplied for . hr say it be currently `` '' under process '' '' anyone know if it likely to be approve and any possible reason for it take so long ? ''	U4592	MUH	2011-06-10 13:44:27	Q215_R23_C2	yes ; flyingace be 100 % right !	Bad	U353	ghazalz	2011-06-10 13:57:30
Q215_R23	visas and permits	`` work visa restrictions for pakistanis	does anybody know if qatar authority be issue work visa to pakistani citizen or have impose some sort of restriction ? i be offer a job and submit all the required doc ; after wait for a month i be tell by hr that the request be refuse first time round and have be reapplied for . hr say it be currently `` '' under process '' '' anyone know if it likely to be approve and any possible reason for it take so long ? ''	U4592	MUH	2011-06-10 13:44:27	Q215_R23_C3	it depend upon which company have offer u ; there be no bane on pakistanies ... . many pakistanies be come inshalllah u will get visa but it may take some time .	Good	U4593	vicky111	2011-06-10 14:03:24
Q215_R23	visas and permits	`` work visa restrictions for pakistanis	does anybody know if qatar authority be issue work visa to pakistani citizen or have impose some sort of restriction ? i be offer a job and submit all the required doc ; after wait for a month i be tell by hr that the request be refuse first time round and have be reapplied for . hr say it be currently `` '' under process '' '' anyone know if it likely to be approve and any possible reason for it take so long ? ''	U4592	MUH	2011-06-10 13:44:27	Q215_R23_C4	it might be the hr who be hide their inefficiency and make some story . otherwise qatar govt do n't have any rule about pakistani visa . and this do n't make sense also ; a pakistani community be not more in number than indian and flipino here in qatar .	Good	U2316	Hawk10	2011-06-10 15:11:57
Q215_R23	visas and permits	`` work visa restrictions for pakistanis	does anybody know if qatar authority be issue work visa to pakistani citizen or have impose some sort of restriction ? i be offer a job and submit all the required doc ; after wait for a month i be tell by hr that the request be refuse first time round and have be reapplied for . hr say it be currently `` '' under process '' '' anyone know if it likely to be approve and any possible reason for it take so long ? ''	U4592	MUH	2011-06-10 13:44:27	Q215_R23_C5	yah you will be hire if hr need you	Bad	U2	anonymous	2011-06-10 19:46:00
Q215_R23	visas and permits	`` work visa restrictions for pakistanis	does anybody know if qatar authority be issue work visa to pakistani citizen or have impose some sort of restriction ? i be offer a job and submit all the required doc ; after wait for a month i be tell by hr that the request be refuse first time round and have be reapplied for . hr say it be currently `` '' under process '' '' anyone know if it likely to be approve and any possible reason for it take so long ? ''	U4592	MUH	2011-06-10 13:44:27	Q215_R23_C6	incase if there be bad egg in hr to create obstacle on your way ; you would n't get anything . pakistani visa either work or visit be thoroughly be restrict & a ramadan gon na start ; everything stop for short period . nothing to get worry about dear ; professional be welcome anyway everywhere : b	Good	U2700	Deal_4_wHeel	2011-06-10 20:41:02
Q215_R23	visas and permits	`` work visa restrictions for pakistanis	does anybody know if qatar authority be issue work visa to pakistani citizen or have impose some sort of restriction ? i be offer a job and submit all the required doc ; after wait for a month i be tell by hr that the request be refuse first time round and have be reapplied for . hr say it be currently `` '' under process '' '' anyone know if it likely to be approve and any possible reason for it take so long ? ''	U4592	MUH	2011-06-10 13:44:27	Q215_R23_C7	ramadan be still 2 month away ... . anyways it depend on the hr it self ... nothing be ban for pakistanis ; not visit or family or work visa ... currently immigration be issuing pakistani work visas in a week time ...	Good	U74	FlyingAce	2011-06-10 20:50:39
Q215_R23	visas and permits	`` work visa restrictions for pakistanis	does anybody know if qatar authority be issue work visa to pakistani citizen or have impose some sort of restriction ? i be offer a job and submit all the required doc ; after wait for a month i be tell by hr that the request be refuse first time round and have be reapplied for . hr say it be currently `` '' under process '' '' anyone know if it likely to be approve and any possible reason for it take so long ? ''	U4592	MUH	2011-06-10 13:44:27	Q215_R23_C8	the info provide by you be not sufficient at all ! wait till you know more about & spread out : )	Bad	U2700	Deal_4_wHeel	2011-06-10 21:27:24
Q215_R23	visas and permits	`` work visa restrictions for pakistanis	does anybody know if qatar authority be issue work visa to pakistani citizen or have impose some sort of restriction ? i be offer a job and submit all the required doc ; after wait for a month i be tell by hr that the request be refuse first time round and have be reapplied for . hr say it be currently `` '' under process '' '' anyone know if it likely to be approve and any possible reason for it take so long ? ''	U4592	MUH	2011-06-10 13:44:27	Q215_R23_C9	deal ; i know because the company i be work for be hire pakistanis every week ... . : ) that be why i know that no visa of pakistani be rejected be it work or visit visa ...	Good	U74	FlyingAce	2011-06-10 21:30:03
Q215_R23	visas and permits	`` work visa restrictions for pakistanis	does anybody know if qatar authority be issue work visa to pakistani citizen or have impose some sort of restriction ? i be offer a job and submit all the required doc ; after wait for a month i be tell by hr that the request be refuse first time round and have be reapplied for . hr say it be currently `` '' under process '' '' anyone know if it likely to be approve and any possible reason for it take so long ? ''	U4592	MUH	2011-06-10 13:44:27	Q215_R23_C10	be you work for descon ; tag engg . or ncl ; pak company can be count on finger tip !	Bad	U2700	Deal_4_wHeel	2011-06-10 21:56:13
Q215_R56	visas and permits	family visit visa for lebanese	hello everyone.i apply for family visit visa 10 day ago . i get the expiry date and it ' [ s still under process ( which be normal nowadays ) . however ; do anyone have any clue if i shall expect it anytime soon or lebanese be still totally ban ? bcz i hear that they start give visa for lebanese	U4594	SSARN	2015-01-30 11:40:55	Q215_R56_C1	and by the way ; expiry date in 21 april 2015. so it 's already 3 month from now	Bad	U4594	SSARN	2015-01-30 11:43:05
Q215_R56	visas and permits	family visit visa for lebanese	hello everyone.i apply for family visit visa 10 day ago . i get the expiry date and it ' [ s still under process ( which be normal nowadays ) . however ; do anyone have any clue if i shall expect it anytime soon or lebanese be still totally ban ? bcz i hear that they start give visa for lebanese	U4594	SSARN	2015-01-30 11:40:55	Q215_R56_C2	hi ... me too lebanese .. i apply for a visit visa 10 day ago ; and still wait . the website be show under process and with expiry date in april ! ! ! have you try to go to their office and ask about it ?	Bad	U4595	Souheir DM	2015-01-30 20:14:49
Q215_R56	visas and permits	family visit visa for lebanese	hello everyone.i apply for family visit visa 10 day ago . i get the expiry date and it ' [ s still under process ( which be normal nowadays ) . however ; do anyone have any clue if i shall expect it anytime soon or lebanese be still totally ban ? bcz i hear that they start give visa for lebanese	U4594	SSARN	2015-01-30 11:40:55	Q215_R56_C3	ssarn any update ? ?	Bad	U4595	Souheir DM	2015-02-02 09:34:43
Q215_R56	visas and permits	family visit visa for lebanese	hello everyone.i apply for family visit visa 10 day ago . i get the expiry date and it ' [ s still under process ( which be normal nowadays ) . however ; do anyone have any clue if i shall expect it anytime soon or lebanese be still totally ban ? bcz i hear that they start give visa for lebanese	U4594	SSARN	2015-01-30 11:40:55	Q215_R56_C4	hello souheir . i have no updates yet . it 's still show the same unfortunately . the pro will go today to the office to check the status . i send an email to them and they reply that it 's under process . what about you ? ? ?	Bad	U4594	SSARN	2015-02-02 10:02:25
Q215_R56	visas and permits	family visit visa for lebanese	hello everyone.i apply for family visit visa 10 day ago . i get the expiry date and it ' [ s still under process ( which be normal nowadays ) . however ; do anyone have any clue if i shall expect it anytime soon or lebanese be still totally ban ? bcz i hear that they start give visa for lebanese	U4594	SSARN	2015-01-30 11:40:55	Q215_R56_C5	same case still under process and i 'm just wait . if it work to go to the office and check the status their please inform me ... . a i really do n't know what to do ! !	Bad	U4595	Souheir DM	2015-02-02 12:58:50
Q215_R56	visas and permits	family visit visa for lebanese	hello everyone.i apply for family visit visa 10 day ago . i get the expiry date and it ' [ s still under process ( which be normal nowadays ) . however ; do anyone have any clue if i shall expect it anytime soon or lebanese be still totally ban ? bcz i hear that they start give visa for lebanese	U4594	SSARN	2015-01-30 11:40:55	Q215_R56_C6	my husband will be call the pro in the afternoon to check if he pass by the office and what do they say . many lebanese be get the visa but sometimes it 's take like 3 month and some other time it be take 9 month and if they be lucky it be take them 2 week . let 's wait and see . however our expiry date be in april so i be hop they will take this into consideration . i will keep you post anyway . and you too update me if you get any news .	Good	U4594	SSARN	2015-02-02 15:19:25
Q215_R56	visas and permits	family visit visa for lebanese	hello everyone.i apply for family visit visa 10 day ago . i get the expiry date and it ' [ s still under process ( which be normal nowadays ) . however ; do anyone have any clue if i shall expect it anytime soon or lebanese be still totally ban ? bcz i hear that they start give visa for lebanese	U4594	SSARN	2015-01-30 11:40:55	Q215_R56_C7	thank you ; for sure keep you updated . as you say let 's wait and see ... and not loose hope ...	Bad	U4595	Souheir DM	2015-02-03 07:46:50
Q215_R56	visas and permits	family visit visa for lebanese	hello everyone.i apply for family visit visa 10 day ago . i get the expiry date and it ' [ s still under process ( which be normal nowadays ) . however ; do anyone have any clue if i shall expect it anytime soon or lebanese be still totally ban ? bcz i hear that they start give visa for lebanese	U4594	SSARN	2015-01-30 11:40:55	Q215_R56_C8	sorry ; lose : -p	Bad	U4595	Souheir DM	2015-02-03 07:48:51
Q215_R56	visas and permits	family visit visa for lebanese	hello everyone.i apply for family visit visa 10 day ago . i get the expiry date and it ' [ s still under process ( which be normal nowadays ) . however ; do anyone have any clue if i shall expect it anytime soon or lebanese be still totally ban ? bcz i hear that they start give visa for lebanese	U4594	SSARN	2015-01-30 11:40:55	Q215_R56_C9	souheir . i have be tell that you have to go to gharrafa and ask for captain nasser el attiyah . you talk to someone over there or if you can to the captain and tell him your case and he will directly sign your visa . a for me i will wait till the end of this week . but if you want you can go there and give it a try . you have to go between 6am at 11 am .	Good	U4594	SSARN	2015-02-03 09:20:24
Q215_R56	visas and permits	family visit visa for lebanese	hello everyone.i apply for family visit visa 10 day ago . i get the expiry date and it ' [ s still under process ( which be normal nowadays ) . however ; do anyone have any clue if i shall expect it anytime soon or lebanese be still totally ban ? bcz i hear that they start give visa for lebanese	U4594	SSARN	2015-01-30 11:40:55	Q215_R56_C10	do you mean that they will see if it 's an urgent case they will accept ; and if not they will not ? i be wonder be it so easy to meet the captain ! ! i think i 'll wait for your visit first a i do n't have any good reason to give for this visa ... just i miss parent ... may be it 's not enough : - ( thank you and good luck ... hope you 'll get the visa	Bad	U4595	Souheir DM	2015-02-03 09:56:21
Q215_R57	moving to qatar	job offer on visit visa	hay friends ; i need help . i come to doha on visit visa in march ; i get a joboffer last week.can anybody tell me how long the process be gon na take for my rp ? do i need to exit qatar and re-enter once my company provide me the work visa to start work ? my wife and kid be in pakistan ; so after how long would i be eligible to apply for my family`s rp . please help ... .	U4596	aliaslam123	2012-04-07 00:13:59	Q215_R57_C1	after six month u will be able to apply for wife and kid visit visa first ... a it requirement here to provide bank statement of past six month ... . i hope you know for rp for your family your minimum pay scale shud be 10000 qr ... and most importantly your company be give you visa of a professional or a labour ? ? it will also matter in family rp ... and for paksitaniz they be give less visa : - ( ( personal expierence ) ... about reentry i m not sure ... i guess u need noc from your current sponser to shift to company visa ..but i m not sure ... any other help plz let me know best of luck for the job ... and congrtulations ... .welcome to qatar	Good	U1475	Strom	2012-04-07 00:27:47
Q215_R57	moving to qatar	job offer on visit visa	hay friends ; i need help . i come to doha on visit visa in march ; i get a joboffer last week.can anybody tell me how long the process be gon na take for my rp ? do i need to exit qatar and re-enter once my company provide me the work visa to start work ? my wife and kid be in pakistan ; so after how long would i be eligible to apply for my family`s rp . please help ... .	U4596	aliaslam123	2012-04-07 00:13:59	Q215_R57_C2	thanks strom ; thankyou for the information . so i dont need to go back to pakistan and re enter when my company give me the work visa to start work ? is there any other way to bring my family over before six month ? currently i be on visit visa sponsor by my relative ; can it be transfer to work visa ?	Bad	U4596	aliaslam123	2012-04-07 00:40:23
